facility_id,facility_name,primary_sector,state,year,emissions,predicted,error_pct
1000128,Indigo Generation Facility,Power Plants,CA,2021,18839.78,22672.298060990917,20.342690100366983
1000128,Indigo Generation Facility,Power Plants,CA,2022,18692.78,21648.188070955923,15.810425581191906
1000128,Indigo Generation Facility,Power Plants,CA,2023,15513.192,20670.3372324577,33.2436111952827
1000130,Hanford Energy Park Peaker,Power Plants,CA,2021,4689.784,10584.853853579945,125.70024234762083
1000130,Hanford Energy Park Peaker,Power Plants,CA,2022,10361.212,9327.420236429369,9.977517722546656
1000130,Hanford Energy Park Peaker,Power Plants,CA,2023,2302.892,8219.364147151378,256.9148769091811
1000131,Bayswater Peaking Facility,Power Plants,NY,2021,73772.25,89084.70427246956,20.75638776432814
1000131,Bayswater Peaking Facility,Power Plants,NY,2022,68547.988,87647.21842486234,27.862568956600654
1000131,Bayswater Peaking Facility,Power Plants,NY,2023,75534.632,86232.92809189421,14.163431804227514
1000132,Astoria Gas Turbine Power,Power Plants,NY,2021,29719.068,15356.264866242518,48.32857858718006
1000132,Astoria Gas Turbine Power,Power Plants,NY,2022,39655.752,13174.779818652903,66.77712777038523
1000132,Astoria Gas Turbine Power,Power Plants,NY,2023,3836.55,11303.192852029479,194.6186769892085
1000133,Pastoria Energy Facility,Power Plants,CA,2021,1775142.816,1733944.8941058288,2.320822951417745
1000133,Pastoria Energy Facility,Power Plants,CA,2022,1365017.26,1752629.8867057038,28.39617036825628
1000133,Pastoria Energy Facility,Power Plants,CA,2023,1800309.128,1771516.2288119236,1.5993308449234491
1000134,US GYPSUM - ALIQUIPPA PLANT,Minerals,PA,2021,70763.084,59382.65613141514,16.082436243995332
1000134,US GYPSUM - ALIQUIPPA PLANT,Minerals,PA,2022,72365.428,60789.70486243456,15.996206279005824
1000134,US GYPSUM - ALIQUIPPA PLANT,Minerals,PA,2023,87869.62,62230.09306090885,29.179057493467198
1000135,"LSP University Park, LLC",Power Plants,IL,2021,469518.835,462692.93524596735,1.4538074397021084
1000135,"LSP University Park, LLC",Power Plants,IL,2022,111382.984,549190.1280555439,393.06465703553414
1000135,"LSP University Park, LLC",Power Plants,IL,2023,105330.058,651857.36322801,518.8711708750886
1000136,Riverside Energy Center,Power Plants,WI,2021,1941964.004,1548254.9245326247,20.27375783775729
1000136,Riverside Energy Center,Power Plants,WI,2022,2183956.256,1768555.2980528716,19.020571351000925
1000136,Riverside Energy Center,Power Plants,WI,2023,2867896.372,2020202.0950878488,29.558051162113298
1000138,Lawrenceburg Energy Facility,Power Plants,IN,2021,3181370.512,3435506.0594333177,7.988241120445691
1000138,Lawrenceburg Energy Facility,Power Plants,IN,2022,3397290.112,3708212.1370120216,9.152059870123374
1000138,Lawrenceburg Energy Facility,Power Plants,IN,2023,3420807.62,4002565.274284925,17.006441721061318
1000140,SONNEBORN LLC/PETROLIA PLT,Petroleum and Natural Gas Systems,PA,2021,59326.528,59810.20829118819,0.8152850124453425
1000140,SONNEBORN LLC/PETROLIA PLT,Petroleum and Natural Gas Systems,PA,2022,60216.172,59077.87122441187,1.8903572541743872
1000140,SONNEBORN LLC/PETROLIA PLT,Petroleum and Natural Gas Systems,PA,2023,54717.492,58354.50114830002,6.646885694797601
1000141,Blue Spruce Energy Center,Power Plants,CO,2021,148962.004,268881.16343023605,80.50318618849681
1000141,Blue Spruce Energy Center,Power Plants,CO,2022,252603.316,283904.1131731331,12.391285145731468
1000141,Blue Spruce Energy Center,Power Plants,CO,2023,269797.034,299766.42635859543,11.108125213339243
1000143,UNIV OF OK HEALTH S/OKC CAMPUS SVCS,Other,OK,2021,42758.766,40665.61703243227,4.8952511107727865
1000143,UNIV OF OK HEALTH S/OKC CAMPUS SVCS,Other,OK,2022,40262.448,41236.59663759259,2.4194967916322327
1000143,UNIV OF OK HEALTH S/OKC CAMPUS SVCS,Other,OK,2023,31552.232,41815.59327860033,32.52816244061698
1000144,Chehalis Generation Facility,Power Plants,WA,2021,910383.276,987991.138049961,8.524746015870463
1000144,Chehalis Generation Facility,Power Plants,WA,2022,875158.556,1074454.4938263386,22.772552066135383
1000144,Chehalis Generation Facility,Power Plants,WA,2023,914725.608,1168484.6299150053,27.74154562807487
1000145,Harrison County Power Project,Power Plants,TX,2021,1126912.024,1159168.9226227358,2.8624149832246237
1000145,Harrison County Power Project,Power Plants,TX,2022,1076284.912,1321968.1981728678,22.826974849654658
1000145,Harrison County Power Project,Power Plants,TX,2023,1259194.584,1507631.7893567218,19.72985021643976
1000146,Lower Mount Bethel Energy,Power Plants,PA,2021,1644980.404,1065170.10297262,35.24724669166211
1000146,Lower Mount Bethel Energy,Power Plants,PA,2022,1635035.14,1021034.5958398767,37.55274300466247
1000146,Lower Mount Bethel Energy,Power Plants,PA,2023,1658679.904,978727.851065771,40.993566708952486
1000147,Larkspur Energy Faciity,Power Plants,CA,2021,16390.94,24748.88825663476,50.99126869255065
1000147,Larkspur Energy Faciity,Power Plants,CA,2022,18860.68,23851.00555096905,26.458884573456785
1000147,Larkspur Energy Faciity,Power Plants,CA,2023,22144.168,22985.69777734771,3.8002320852501965
1000148,"Chambersburg Units 12,13",Power Plants,PA,2021,105639.258,143206.67608681688,35.56198594921679
1000148,"Chambersburg Units 12,13",Power Plants,PA,2022,115615.222,167057.38837251728,44.494284993473684
1000148,"Chambersburg Units 12,13",Power Plants,PA,2023,135275.65,194880.37689616656,44.06168212547237
1000150,Chuck Lenzie Generating Station,Power Plants,NV,2021,2497841.044,2588608.020659078,3.633817166913271
1000150,Chuck Lenzie Generating Station,Power Plants,NV,2022,2202264.34,2598706.5618616096,18.001572956569316
1000150,Chuck Lenzie Generating Station,Power Plants,NV,2023,2778085.456,2608844.498960929,6.091999678179475
1000151,Peno Creek Energy Center,Power Plants,MO,2021,20357.776,27510.6188879574,35.135679299926466
1000151,Peno Creek Energy Center,Power Plants,MO,2022,80389,26135.25590248055,67.48901478749512
1000151,Peno Creek Energy Center,Power Plants,MO,2023,85126.824,24828.652669356918,70.83333842061708
1000152,Crossroads Energy Center (CPU),Power Plants,MS,2021,53435.752,40366.57534642503,24.457738806735556
1000152,Crossroads Energy Center (CPU),Power Plants,MS,2022,139361.384,41378.55760102407,70.30844814154251
1000152,Crossroads Energy Center (CPU),Power Plants,MS,2023,138305.536,42415.91005546876,69.33173372360976
1000153,"Hanging Rock Power Company, LLC",Power Plants,OH,2021,3737771.048,3850341.6131901313,3.011703064326676
1000153,"Hanging Rock Power Company, LLC",Power Plants,OH,2022,3894423.068,3969678.1496338784,1.9323807485694158
1000153,"Hanging Rock Power Company, LLC",Power Plants,OH,2023,4157061.744,4092713.3731971206,1.5479291568318678
1000156,Cleveland-Cliffs Steel LLC,Metals,IN,2021,5616103.79,5925640.989452801,5.511600408880632
1000156,Cleveland-Cliffs Steel LLC,Metals,IN,2022,5598566.494,5851258.168655995,4.513506715099405
1000156,Cleveland-Cliffs Steel LLC,Metals,IN,2023,5783020.53,5777809.053434594,0.09011686087523983
1000157,Hardin Generating Station,Power Plants,MT,2021,692183.986,119907.28902651642,82.67696285211134
1000157,Hardin Generating Station,Power Plants,MT,2022,730172.484,97947.0366403493,86.58576722806919
1000157,Hardin Generating Station,Power Plants,MT,2023,663071.666,80008.66389785848,87.93363251660064
1000158,Ascend (Decatur Plant),Chemicals,AL,2021,548899.928,506016.1420088387,7.812678377899378
1000158,Ascend (Decatur Plant),Chemicals,AL,2022,546543.606,495765.9563379627,9.290685885736503
1000158,Ascend (Decatur Plant),Chemicals,AL,2023,603218.828,485723.4049648203,19.47807621070801
1000159,US Steel (Fairfield Works),Metals,AL,2021,228039.394,44749.41141312794,80.37645573942898
1000159,US Steel (Fairfield Works),Metals,AL,2022,248419.468,29179.26260970643,88.2540354648427
1000159,US Steel (Fairfield Works),Metals,AL,2023,243031.266,19026.604810190456,92.17112879204997
1000161,Redding Power Plant,Power Plants,CA,2021,171016.816,172566.0648227658,0.905904377710905
1000161,Redding Power Plant,Power Plants,CA,2022,194043.48,195504.41455554505,0.7528903086798081
1000161,Redding Power Plant,Power Plants,CA,2023,169403.772,221491.84516644306,30.747882736898603
1000162,Lordsburg Generating Station,Power Plants,NM,2021,19704.928,6256.176575485417,68.25070065982774
1000162,Lordsburg Generating Station,Power Plants,NM,2022,40915.648,5863.921767477528,85.66826616682809
1000162,Lordsburg Generating Station,Power Plants,NM,2023,63690.364,5496.260867993312,91.3703415669075
1000163,Mill Creek Combustion Turbine Sta,Power Plants,SC,2021,46605.416,56638.126861884666,21.526920523324307
1000163,Mill Creek Combustion Turbine Sta,Power Plants,SC,2022,94374.368,56691.588973932594,39.92903987030399
1000163,Mill Creek Combustion Turbine Sta,Power Plants,SC,2023,29422.172,56745.10155017448,92.86510034056792
1000165,Purdue University-Wade Utility,Other,IN,2021,352284.438,274189.20967623906,22.16823109392103
1000165,Purdue University-Wade Utility,Other,IN,2022,327644.712,266161.99320232036,18.765057559567648
1000165,Purdue University-Wade Utility,Other,IN,2023,259287.628,258369.7830745495,0.3539871657318375
1000166,"WestRock Kraft Paper, LLC",Pulp and Paper,NC,2021,274036.914,262340.4622666453,4.268202981352618
1000166,"WestRock Kraft Paper, LLC",Pulp and Paper,NC,2022,285999.626,256593.1020671048,10.282014820849867
1000166,"WestRock Kraft Paper, LLC",Pulp and Paper,NC,2023,255718.376,250971.6551520716,1.8562298580874774
1000168,Washington Power Generation LLC,Power Plants,OH,2021,1860690.704,1970658.1336955526,5.910032734572779
1000168,Washington Power Generation LLC,Power Plants,OH,2022,1958798.34,2028820.369392849,3.5747441665102166
1000168,Washington Power Generation LLC,Power Plants,OH,2023,2074696.212,2088699.212148193,0.6749421947753081
1000169,Raccoon Creek Power Plant,Power Plants,IL,2021,14838.496,2359.1931802008353,84.10086049016805
1000169,Raccoon Creek Power Plant,Power Plants,IL,2022,1776.592,2171.1655880414346,22.20957811593402
1000169,Raccoon Creek Power Plant,Power Plants,IL,2023,898.748,1998.1237866642248,122.3230301112464
1000170,Newington Energy,Power Plants,NH,2021,499046.952,208196.5186302582,58.28117619076087
1000170,Newington Energy,Power Plants,NH,2022,583668.24,183662.2107330163,68.53311553614493
1000170,Newington Energy,Power Plants,NH,2023,342951.424,162019.07636718996,52.757427137205894
1000171,Choctaw County Gen,Power Plants,MS,2021,1509150.608,2828583.1675752946,87.42881940218484
1000171,Choctaw County Gen,Power Plants,MS,2022,1327565.428,3443571.285705712,159.38994893031457
1000171,Choctaw County Gen,Power Plants,MS,2023,1950979.172,4192269.5912462533,114.88028429071582
1000173,DTE East China,Power Plants,MI,2021,202472.7,259058.93260076406,27.947586316952382
1000173,DTE East China,Power Plants,MI,2022,220512.284,335738.86146555457,52.25404017199992
1000173,DTE East China,Power Plants,MI,2023,383362.88,435115.60078841454,13.499669239863424
1000174,"Buchanan Units 1, 2",Power Plants,VA,2021,204734.767,258640.58665150902,26.32958751529926
1000174,"Buchanan Units 1, 2",Power Plants,VA,2022,170167.195,349660.72722341865,105.48069046059003
1000174,"Buchanan Units 1, 2",Power Plants,VA,2023,97732.513,472712.4452711902,383.6798223649383
1000176,LAKE COUNTY CENTRAL PHASE I LANDFILL,Waste,FL,2021,38409,41153.10348912097,7.1444283608554535
1000176,LAKE COUNTY CENTRAL PHASE I LANDFILL,Waste,FL,2022,36281,39693.147721764086,9.40477859420657
1000176,LAKE COUNTY CENTRAL PHASE I LANDFILL,Waste,FL,2023,34270.75,38284.98563852637,11.713299646276694
1000179,Bernville Station,Petroleum and Natural Gas Systems,PA,2021,54745.708,56897.0917902912,3.929776175862404
1000179,Bernville Station,Petroleum and Natural Gas Systems,PA,2022,61060.988,55593.680183682016,8.953847612681901
1000179,Bernville Station,Petroleum and Natural Gas Systems,PA,2023,40991.156,54320.12742860283,32.51670050145164
1000180,Shermans Dale Station,Petroleum and Natural Gas Systems,PA,2021,90623.966,66003.37207340385,27.16786189493864
1000180,Shermans Dale Station,Petroleum and Natural Gas Systems,PA,2022,63099.824,66740.6502113417,5.76994669801566
1000180,Shermans Dale Station,Petroleum and Natural Gas Systems,PA,2023,37667.864,67486.16397475777,79.16111190896773
1000181,Pyramid Generating Station,Power Plants,NM,2021,47838.246,52846.53311212694,10.469211417423084
1000181,Pyramid Generating Station,Power Plants,NM,2022,41049.408,55842.633257180234,36.037609256582286
1000181,Pyramid Generating Station,Power Plants,NM,2023,157982.912,59008.59536952933,62.6487481319946
1000182,Kalkaska Ct Project #1,Power Plants,MI,2021,30857.288,15682.757574775611,49.176487659007456
1000182,Kalkaska Ct Project #1,Power Plants,MI,2022,25235.808,15373.690527219967,39.07985618205699
1000182,Kalkaska Ct Project #1,Power Plants,MI,2023,32326.936,15070.714400819568,53.38031912204866
1000183,Pixelle Specialty Solutions LLC,Pulp and Paper,OH,2021,296977.69,281847.7944401492,5.094623626391191
1000183,Pixelle Specialty Solutions LLC,Pulp and Paper,OH,2022,370222.822,254816.10209197452,31.172232787968284
1000183,Pixelle Specialty Solutions LLC,Pulp and Paper,OH,2023,312941.486,230376.98774377216,26.383366204194424
1000184,DARTCO OF TEXAS WAXAHACHIE SITE,Other,TX,2021,31665.826,38832.558295433344,22.63238702642193
1000184,DARTCO OF TEXAS WAXAHACHIE SITE,Other,TX,2022,32474.628,38775.89243131212,19.403653927343267
1000184,DARTCO OF TEXAS WAXAHACHIE SITE,Other,TX,2023,27107.494,38719.30925605553,42.836181227433016
1000185,Magnet Cove Generating Station,Power Plants,AR,2021,485658.392,663639.8303898943,36.64745453217543
1000185,Magnet Cove Generating Station,Power Plants,AR,2022,1241184.496,719168.0831935909,42.0579224513943
1000185,Magnet Cove Generating Station,Power Plants,AR,2023,1264268.416,779342.5111034738,38.35624609137797
1000186,Procter & Gamble Company - Ivorydale,Chemicals,OH,2021,102795.964,90144.75350891912,12.307108177010612
1000186,Procter & Gamble Company - Ivorydale,Chemicals,OH,2022,95032.038,81264.36035228944,14.487406497281011
1000186,Procter & Gamble Company - Ivorydale,Chemicals,OH,2023,83142.288,73258.79772707292,11.887440808613642
1000190,Silver Creek Generating Plant,Power Plants,MS,2021,50500.712,49023.52842577237,2.925074747911734
1000190,Silver Creek Generating Plant,Power Plants,MS,2022,52593.704,48559.60722706503,7.670303603136537
1000190,Silver Creek Generating Plant,Power Plants,MS,2023,131853.36,48100.07622395391,63.520022376408214
1000191,BUTLER COUNTY LANDFILL INCORPORATED,Waste,NE,2021,103423,129071.19926007805,24.799318584916364
1000191,BUTLER COUNTY LANDFILL INCORPORATED,Waste,NE,2022,80760.1,129955.05641486416,60.91492756307155
1000191,BUTLER COUNTY LANDFILL INCORPORATED,Waste,NE,2023,86332,130844.9660699334,51.56021645500325
1000192,Labadie,Power Plants,MO,2021,15760176.504,13939573.881431397,11.551917721901953
1000192,Labadie,Power Plants,MO,2022,15860758.798,13838424.093595646,12.750554561483938
1000192,Labadie,Power Plants,MO,2023,15388715.198,13738008.279385362,10.726736425852975
1000193,INTERNATIONAL WAXES INC,Petroleum and Natural Gas Systems,PA,2021,91792.252,123240.74175198952,34.26050572546094
1000193,INTERNATIONAL WAXES INC,Petroleum and Natural Gas Systems,PA,2022,90394.46,119386.38347433548,32.07267732373806
1000193,INTERNATIONAL WAXES INC,Petroleum and Natural Gas Systems,PA,2023,81080.096,115652.57037939741,42.6399031143197
1000196,International Paper - Pensacola Mill,Pulp and Paper,FL,2021,324737.93,267275.49750831485,17.695017176369003
1000196,International Paper - Pensacola Mill,Pulp and Paper,FL,2022,264636.088,268458.8577464727,1.4445383376709793
1000196,International Paper - Pensacola Mill,Pulp and Paper,FL,2023,224097.48,269647.4573031107,20.325965871240797
1000197,NATIONAL BEEF PACKING CO L.L.C.,Other,KS,2021,71898.78,69735.76756305316,3.0084132678563384
1000197,NATIONAL BEEF PACKING CO L.L.C.,Other,KS,2022,68994.94,70789.65190970091,2.6012225095070924
1000197,NATIONAL BEEF PACKING CO L.L.C.,Other,KS,2023,68212.944,71859.46312221554,5.345787629713711
1000198,LEHIGH WHITE CEMENT CO LLC,Minerals,PA,2021,89982.048,85749.58983942516,4.703669514806819
1000198,LEHIGH WHITE CEMENT CO LLC,Minerals,PA,2022,78838.28,86873.81787252064,10.192431738136143
1000198,LEHIGH WHITE CEMENT CO LLC,Minerals,PA,2023,82526.03,88012.78520259442,6.648514659670915
1000201,UNIVERSITY OF TENNESSEE STEAM PLANT,Other,TN,2021,78438.202,71708.18418317907,8.580025606427004
1000201,UNIVERSITY OF TENNESSEE STEAM PLANT,Other,TN,2022,78257.6,71245.09543558664,8.960796861152609
1000201,UNIVERSITY OF TENNESSEE STEAM PLANT,Other,TN,2023,79077.452,70784.99729765195,10.486497089395414
1000203,Lakefield Junction Generating,Power Plants,MN,2021,92132.106,48318.36621392859,47.5553438299472
1000203,Lakefield Junction Generating,Power Plants,MN,2022,51884.354,46157.23786083775,11.038233489738065
1000203,Lakefield Junction Generating,Power Plants,MN,2023,62195.772,44092.76997300053,29.106483358707187
1000206,Burrillville,Petroleum and Natural Gas Systems,RI,2021,68796.602,64076.32577937432,6.861205471493609
1000206,Burrillville,Petroleum and Natural Gas Systems,RI,2022,62780.126,67798.0019974436,7.9927778377564955
1000206,Burrillville,Petroleum and Natural Gas Systems,RI,2023,61368.376,71735.84032692722,16.893822197490167
1000207,Grays Harbor Energy Center,Power Plants,WA,2021,1367816.232,1976826.3709820325,44.52426610638675
1000207,Grays Harbor Energy Center,Power Plants,WA,2022,1210118.016,2467307.1866081916,103.88979867961832
1000207,Grays Harbor Energy Center,Power Plants,WA,2023,1397812.072,3079483.7839320595,120.30742512660598
1000211,Elk River,Power Plants,MN,2021,53781.682,27976.260611818394,47.981804265961046
1000211,Elk River,Power Plants,MN,2022,24733.888,22611.564360792487,8.58063091094903
1000211,Elk River,Power Plants,MN,2023,36848.612,18275.59622554674,50.40356954137991
1000214,Cleveland-Cliffs Steel Corporation,Metals,IN,2021,107631.644,112640.08356740564,4.653315123018694
1000214,Cleveland-Cliffs Steel Corporation,Metals,IN,2022,125035.88,109649.38813738777,12.305661273077966
1000214,Cleveland-Cliffs Steel Corporation,Metals,IN,2023,112151.428,106738.09835828772,4.8268040258143445
1000215,POLK COUNTY LANDFILL,Waste,TX,2021,11004,103065.48435604977,836.6183601967446
